Instrument,Close Price,Open Price,VWAP,Low Price,High Price,Date
AMD.O,86.71,85.49,86.1297,84.7801,86.98,2020-08-06
AMD.O,84.85,86.67,84.8687,82.6702,87.29,2020-08-07
AMD.O,82.24,85.05,81.9734,79.3221,85.16,2020-08-10
AMD.O,76.88,80.71,78.8483,76.1,80.71,2020-08-11
AMD.O,41.88,40.19,41.1155,38.3,42.88,2020-03-17
AMD.O,39.12,39.54,39.6433,36.75,41.95,2020-03-18
AMD.O,39.82,39.56,40.2576,37.69,41.7,2020-03-19
AMD.O,39.61,41.51,41.2506,39.58,42.4825,2020-03-20
AMD.O,41.64,40.62,40.7118,38.95,42.32,2020-03-23
AMD.O,46.22,44.04,45.7398,43.99,46.81,2020-03-24
AMD.O,44.63,46.79,46.6111,44.425,47.875,2020-03-25
AMD.O,47.5,45.78,46.729,45.4,47.5,2020-03-26
AMD.O,46.58,46.32,47.119,45.9,47.975,2020-03-27
AMD.O,47.86,47.24,47.8204,46.66,48.46,2020-03-30
AMD.O,45.48,47.925,46.9998,45.16,48.53,2020-03-31
AMD.O,43.66,44.18,44.9733,43.16,46.85,2020-04-01
AMD.O,44.49,43.4,44.2159,43.1,45.28,2020-04-02
AMD.O,42.59,44.3,43.0545,41.7,44.8393,2020-04-03
AMD.O,47.52,44.3,46.0137,44.06,47.58,2020-04-06
AMD.O,47.56,48.96,48.2642,46.675,49.65,2020-04-07
AMD.O,48.79,48.07,48.4784,47.61,49.0,2020-04-08
AMD.O,48.38,49.65,49.2605,47.72,50.25,2020-04-09
AMD.O,50.94,48.47,49.8253,48.23,51.07,2020-04-13
AMD.O,54.93,52.235,54.1828,52.11,55.14,2020-04-14
AMD.O,54.99,53.73,54.6848,53.41,55.5699,2020-04-15
AMD.O,56.95,55.96,56.7076,55.63,58.08,2020-04-16
AMD.O,56.6,57.35,56.5982,55.55,57.755,2020-04-17
AMD.O,56.97,55.98,57.6014,55.85,58.63,2020-04-20
AMD.O,52.92,56.9,53.835,51.41,57.73,2020-04-21
AMD.O,55.92,54.91,55.2374,54.34,56.15,2020-04-22
AMD.O,55.9,56.65,56.5983,55.64,57.285,2020-04-23
AMD.O,56.18,55.1,55.6917,54.42,56.78,2020-04-24
AMD.O,56.49,57.44,57.0656,56.25,58.0,2020-04-27
AMD.O,55.51,57.16,56.2673,55.3,57.35,2020-04-28
AMD.O,53.66,54.53,53.7956,52.74,54.86,2020-04-29
AMD.O,52.39,53.43,53.1338,52.03,54.29,2020-04-30
AMD.O,49.88,51.07,50.0829,49.09,51.95,2020-05-01
AMD.O,52.56,49.815,51.2986,49.73,52.61,2020-05-04
AMD.O,52.19,53.43,52.6733,51.29,53.51,2020-05-05
AMD.O,52.16,52.42,52.6441,51.88,53.31,2020-05-06
AMD.O,51.95,52.93,52.1016,51.62,52.9666,2020-05-07
AMD.O,53.19,52.15,52.7785,51.81,53.27,2020-05-08
AMD.O,55.74,52.9,55.0203,52.75,55.89,2020-05-11
AMD.O,53.76,56.2065,55.3352,53.75,56.58,2020-05-12
AMD.O,41.15,42.35,41.8027,41.06,42.95,2019-12-13
AMD.O,42.35,41.73,42.4701,41.73,42.98,2019-12-16
AMD.O,42.77,42.51,42.6814,42.15,43.105,2019-12-17
AMD.O,42.3,42.79,42.5694,42.24,43.06,2019-12-18
AMD.O,42.83,42.63,42.9387,42.6,43.34,2019-12-19
AMD.O,44.15,43.44,43.9239,43.26,44.26,2019-12-20
AMD.O,45.46,44.58,45.2258,44.39,45.625,2019-12-23
AMD.O,46.54,46.1,46.2625,45.77,46.61,2019-12-24
AMD.O,46.63,46.99,46.6188,45.66,47.31,2019-12-26
AMD.O,46.18,46.85,46.389,45.975,46.88,2019-12-27
AMD.O,45.52,46.14,45.3396,44.66,46.17,2019-12-30
AMD.O,45.86,45.07,45.8038,44.9223,46.09,2019-12-31
AMD.O,49.1,46.86,48.1846,46.63,49.25,2020-01-02
AMD.O,48.6,48.03,48.5479,47.54,49.39,2020-01-03
AMD.O,48.39,48.02,48.4138,47.86,48.86,2020-01-06
AMD.O,48.25,49.35,48.5311,48.04,49.39,2020-01-07
AMD.O,47.83,47.85,47.725,47.14,48.3,2020-01-08
AMD.O,48.97,48.94,49.3007,48.39,49.96,2020-01-09
AMD.O,48.165,49.26,48.4796,48.0,49.29,2020-01-10
AMD.O,48.745,48.66,48.5801,48.24,48.86,2020-01-13
AMD.O,48.21,48.64,48.3864,47.91,49.035,2020-01-14
AMD.O,48.545,48.23,48.6471,48.12,49.08,2020-01-15
AMD.O,49.77,49.17,49.6367,48.99,50.31,2020-01-16
AMD.O,50.93,50.2,50.5314,49.9,51.05,2020-01-17
AMD.O,51.05,50.96,51.2814,50.7,51.81,2020-01-21
AMD.O,51.43,51.63,51.5499,51.195,51.875,2020-01-22
AMD.O,51.71,51.34,51.2436,50.74,51.745,2020-01-23
AMD.O,50.35,52.2803,50.9239,49.47,52.81,2020-01-24
AMD.O,49.26,48.45,49.1602,47.9,49.79,2020-01-27
AMD.O,50.53,50.03,50.2035,49.48,50.85,2020-01-28
AMD.O,47.51,47.84,46.9851,46.1,48.07,2020-01-29
AMD.O,48.78,46.49,47.4315,46.13,48.81,2020-01-30
AMD.O,47.0,48.4,47.6588,46.79,48.58,2020-01-31
AMD.O,48.02,46.4,47.4594,46.23,48.1,2020-02-03
AMD.O,49.45,49.21,49.2506,48.61,49.75,2020-02-04
AMD.O,49.84,50.29,49.7653,49.31,50.42,2020-02-05
AMD.O,49.32,48.8,48.7052,47.63,49.39,2020-02-06
AMD.O,49.73,48.91,50.071,48.635,50.665,2020-02-07
AMD.O,52.26,49.47,51.4116,49.35,52.3,2020-02-10
AMD.O,53.8,53.22,53.9077,52.91,54.48,2020-02-11
AMD.O,30.42,30.75,30.3948,29.88,30.893,2019-09-18
AMD.O,30.29,30.57,30.5667,30.14,30.96,2019-09-19
AMD.O,30.05,30.36,30.0575,29.65,30.47,2019-09-20
AMD.O,30.64,30.12,30.5053,30.07,30.8,2019-09-23
AMD.O,29.52,30.54,29.8675,29.29,30.75,2019-09-24
AMD.O,29.54,29.48,29.1195,28.5501,29.65,2019-09-25
AMD.O,29.47,29.67,29.3431,29.0,29.77,2019-09-26
AMD.O,28.72,29.17,29.0468,28.35,29.77,2019-09-27
AMD.O,28.99,28.89,28.7346,28.36,29.05,2019-09-30
AMD.O,28.76,29.05,28.9858,28.64,29.54,2019-10-01
AMD.O,28.31,28.5,28.3679,28.03,28.85,2019-10-02
AMD.O,28.68,28.28,28.1795,27.43,28.778,2019-10-03
AMD.O,29.01,28.83,28.8621,28.57,29.06,2019-10-04
AMD.O,28.93,28.9,29.177,28.8431,29.63,2019-10-07
AMD.O,28.23,28.55,28.2907,27.92,28.64,2019-10-08
AMD.O,28.46,28.8,28.5667,28.35,28.95,2019-10-09
AMD.O,28.38,28.52,28.5516,28.0,28.89,2019-10-10
AMD.O,29.75,28.83,29.6487,28.81,30.2,2019-10-11
AMD.O,30.53,29.71,30.108,29.38,30.61,2019-10-14
AMD.O,30.72,30.7,30.63,30.17,30.92,2019-10-15
AMD.O,30.81,30.6,31.0321,30.53,31.41,2019-10-16
AMD.O,31.14,31.3,31.1405,30.86,31.4,2019-10-17
AMD.O,30.97,31.06,30.8979,30.29,31.33,2019-10-18
AMD.O,32.03,31.5,31.9211,31.41,32.26,2019-10-21
AMD.O,31.51,32.06,31.7989,31.5,32.15,2019-10-22
AMD.O,31.36,31.09,31.301,30.83,31.65,2019-10-23
AMD.O,31.72,31.58,31.6777,31.34,31.86,2019-10-24
AMD.O,32.71,31.9,32.4891,31.83,32.86,2019-10-25
AMD.O,33.69,33.16,33.616,33.15,33.9103,2019-10-28
AMD.O,33.03,33.73,33.2015,32.7,33.9,2019-10-29
AMD.O,33.13,32.93,32.6965,32.035,33.34,2019-10-30
AMD.O,33.93,32.98,33.7504,32.82,34.34,2019-10-31
AMD.O,34.89,34.37,34.7124,34.1,35.0,2019-11-01
AMD.O,36.29,35.19,35.6867,34.76,36.45,2019-11-04
AMD.O,36.15,36.56,36.6436,35.98,37.18,2019-11-05
AMD.O,35.93,36.06,35.9313,35.52,36.48,2019-11-06
AMD.O,36.28,36.52,36.555,36.03,36.99,2019-11-07
AMD.O,36.29,36.06,36.3035,36.0,36.58,2019-11-08
AMD.O,36.31,35.96,36.1509,35.58,36.6648,2019-11-11
AMD.O,36.71,36.43,36.798,36.4,37.13,2019-11-12
AMD.O,29.2,30.25,29.6688,29.18,30.45,2019-06-17
AMD.O,30.45,29.76,30.4623,29.58,30.97,2019-06-18
AMD.O,30.5,30.665,30.4343,30.06,30.79,2019-06-19
AMD.O,30.01,31.24,30.5418,29.84,31.36,2019-06-20
AMD.O,29.1,29.65,29.5492,28.97,30.35,2019-06-21
AMD.O,29.26,29.32,29.0952,28.67,29.4,2019-06-24
AMD.O,28.86,29.26,29.2116,28.8,29.72,2019-06-25
AMD.O,29.92,29.98,30.0966,29.78,30.48,2019-06-26
AMD.O,30.74,30.41,30.6162,30.21,30.96,2019-06-27
AMD.O,30.37,31.08,30.5817,30.33,31.11,2019-06-28
AMD.O,31.2,31.79,31.3968,30.87,32.04,2019-07-01
AMD.O,31.24,30.96,31.0113,30.73,31.26,2019-07-02
AMD.O,31.19,31.13,31.0095,30.74,31.33,2019-07-03
AMD.O,31.5,30.88,31.2229,30.75,31.56,2019-07-05
AMD.O,32.04,31.8,31.7809,31.26,32.15,2019-07-08
AMD.O,33.15,31.76,32.7233,31.71,33.18,2019-07-09
AMD.O,33.79,33.56,33.7604,33.36,34.03,2019-07-10
AMD.O,33.06,33.91,33.3456,32.76,34.0,2019-07-11
AMD.O,33.21,32.76,33.0111,32.59,33.39,2019-07-12
AMD.O,34.39,33.34,34.1185,33.27,34.55,2019-07-15
AMD.O,33.85,34.3,34.2331,33.8,34.86,2019-07-16
AMD.O,33.6,34.01,33.9227,33.49,34.3,2019-07-17
AMD.O,33.0,33.03,32.9236,32.42,33.46,2019-07-18
AMD.O,32.51,33.08,32.874,32.45,33.35,2019-07-19
AMD.O,32.85,32.8,32.9984,32.735,33.31,2019-07-22
AMD.O,33.49,33.17,33.2084,32.93,33.5,2019-07-23
AMD.O,34.11,33.64,34.0614,33.45,34.36,2019-07-24
AMD.O,33.67,34.05,33.9081,33.62,34.25,2019-07-25
AMD.O,34.02,34.23,34.2141,33.865,34.77,2019-07-26
AMD.O,33.48,34.14,33.4074,32.98,34.18,2019-07-29
AMD.O,33.87,33.21,33.4536,32.94,33.94,2019-07-30
AMD.O,30.45,32.08,31.0541,30.3,32.3,2019-07-31
AMD.O,29.86,30.5,30.4521,29.1,31.48,2019-08-01
AMD.O,29.44,29.48,29.3143,28.94,29.7301,2019-08-02
AMD.O,27.99,28.26,28.0524,27.65,28.49,2019-08-05
AMD.O,28.86,28.86,28.6024,28.2,29.05,2019-08-06
AMD.O,29.19,28.47,28.9561,28.37,29.28,2019-08-07
AMD.O,33.92,31.53,33.1081,31.48,34.27,2019-08-08
AMD.O,34.19,33.45,34.306,33.08,35.55,2019-08-09
AMD.O,32.43,34.16,33.3071,32.08,34.65,2019-08-12
AMD.O,26.0,23.6,25.1467,23.59,26.08,2019-03-19
AMD.O,25.7,26.49,25.8507,25.31,26.88,2019-03-20
AMD.O,27.89,25.78,27.2336,25.71,28.11,2019-03-21
AMD.O,26.37,27.54,26.8134,26.33,27.75,2019-03-22
AMD.O,25.97,26.29,26.1194,25.54,26.99,2019-03-25
AMD.O,25.69,26.69,26.1845,25.46,26.98,2019-03-26
AMD.O,24.89,25.7,24.9351,24.55,25.88,2019-03-27
AMD.O,25.06,25.1,25.1714,24.65,25.56,2019-03-28
AMD.O,25.52,25.58,25.4566,25.25,25.73,2019-03-29
AMD.O,26.36,26.42,26.186,25.83,26.555,2019-04-01
AMD.O,26.75,26.51,26.4603,26.09,26.8,2019-04-02
AMD.O,29.02,28.02,29.176,27.88,29.9498,2019-04-03
AMD.O,29.09,28.88,28.953,28.61,29.385,2019-04-04
AMD.O,28.98,29.64,29.0542,28.8,29.69,2019-04-05
AMD.O,28.53,28.69,28.5603,28.18,28.95,2019-04-08
AMD.O,27.24,28.24,27.5861,27.19,28.38,2019-04-09
AMD.O,27.83,27.46,27.7191,27.32,28.12,2019-04-10
AMD.O,27.79,27.81,27.7977,27.46,28.05,2019-04-11
AMD.O,27.85,28.21,27.9333,27.66,28.38,2019-04-12
AMD.O,27.33,27.8,27.2697,26.96,27.84,2019-04-15
AMD.O,27.93,27.72,27.9389,27.49,28.18,2019-04-16
AMD.O,27.49,28.21,27.5472,27.22,28.27,2019-04-17
AMD.O,27.68,27.6,27.6322,27.34,27.88,2019-04-18
AMD.O,28.18,27.62,27.9585,27.39,28.23,2019-04-22
AMD.O,27.97,28.18,28.0119,27.79,28.49,2019-04-23
AMD.O,28.46,28.1,28.496,27.93,28.85,2019-04-24
AMD.O,27.66,28.67,27.8149,27.36,28.86,2019-04-25
AMD.O,27.88,27.66,27.5396,27.05,27.9,2019-04-26
AMD.O,27.69,27.9,27.691,27.5,28.14,2019-04-29
AMD.O,27.63,27.59,27.4155,26.94,27.8,2019-04-30
AMD.O,26.81,28.95,27.9239,26.78,29.15,2019-05-01
AMD.O,28.29,26.94,28.0012,26.61,28.64,2019-05-02
AMD.O,28.22,28.3,28.0379,27.66,28.4201,2019-05-03
AMD.O,27.42,26.72,27.1945,26.45,27.5,2019-05-06
AMD.O,26.66,27.2,26.7877,26.21,27.35,2019-05-07
AMD.O,27.09,26.41,27.2559,26.27,27.71,2019-05-08
AMD.O,27.21,26.7,26.7415,26.03,27.38,2019-05-09
AMD.O,27.96,27.03,27.4738,26.93,28.1,2019-05-10
AMD.O,26.24,26.98,26.4774,26.1,27.23,2019-05-13
AMD.O,27.32,26.53,26.9012,26.15,27.48,2019-05-14
AVGO.O,1230.0,1281.0,1243.5145,1228.8,1281.0,2024-01-25
AVGO.O,1204.88,1219.7,1208.8945,1200.23,1221.21,2024-01-26
AVGO.O,1217.77,1214.91,1215.0647,1204.995,1223.67,2024-01-29
AVGO.O,1208.16,1216.77,1211.5695,1204.29,1228.0,2024-01-30
AVGO.O,1180.0,1189.45,1183.1976,1174.31,1197.22,2024-01-31
AVGO.O,1200.01,1187.35,1194.9543,1179.11,1203.09,2024-02-01
AVGO.O,1224.34,1208.75,1222.9207,1205.15,1234.69,2024-02-02
AVGO.O,1243.1,1226.96,1238.4159,1222.15,1247.7522,2024-02-05
AVGO.O,1222.65,1263.57,1228.6324,1211.94,1272.1099,2024-02-06
AVGO.O,1257.06,1234.0,1250.7451,1226.7,1259.51,2024-02-07
AVGO.O,1274.76,1267.0,1283.0082,1265.01,1295.97,2024-02-08
AVGO.O,1283.44,1252.03,1276.5135,1248.99,1285.75,2024-02-09
AVGO.O,1265.0,1290.01,1272.3755,1259.0,1290.07,2024-02-12
AVGO.O,1251.65,1235.12,1245.0958,1227.09,1255.87,2024-02-13
AVGO.O,1262.22,1269.24,1254.9481,1241.3179,1273.0,2024-02-14
AVGO.O,1265.07,1279.95,1262.0624,1244.85,1280.0,2024-02-15
AVGO.O,1245.48,1259.04,1252.6033,1242.39,1275.6846,2024-02-16
AVGO.O,1226.55,1235.86,1223.9239,1212.56,1237.72,2024-02-20
AVGO.O,1227.45,1218.0,1214.9563,1202.64,1228.05,2024-02-21
AVGO.O,1304.9,1281.71,1298.9362,1276.47,1310.98,2024-02-22
AVGO.O,1296.37,1308.37,1300.6228,1288.82,1319.62,2024-02-23
AVGO.O,1309.13,1310.0,1309.4953,1301.46,1318.7899,2024-02-26
AVGO.O,1296.23,1309.13,1298.8808,1292.22,1311.94,2024-02-27
AVGO.O,1289.42,1293.0,1289.8901,1282.9734,1298.52,2024-02-28
AVGO.O,1300.49,1303.31,1300.4201,1287.275,1308.395,2024-02-29
AVGO.O,1399.17,1325.93,1381.8944,1320.0,1407.76,2024-03-01
AVGO.O,1402.26,1403.15,1412.1163,1385.19,1438.17,2024-03-04
AVGO.O,1342.75,1395.0,1351.2784,1332.37,1395.0,2024-03-05
AVGO.O,1350.0,1391.58,1362.7971,1347.06,1394.83,2024-03-06
AVGO.O,1407.01,1381.99,1396.9365,1372.89,1414.31,2024-03-07
AVGO.O,1308.72,1394.25,1338.5281,1301.58,1413.0,2024-03-08
AVGO.O,1293.12,1277.93,1285.3396,1252.56,1299.02,2024-03-11
AVGO.O,1291.88,1307.0,1282.6536,1259.28,1307.79,2024-03-12
AVGO.O,1257.87,1282.88,1262.2454,1252.355,1282.88,2024-03-13
AVGO.O,1262.27,1262.54,1261.0589,1247.71,1273.13,2024-03-14
AVGO.O,1235.5,1253.46,1238.9439,1230.07,1267.37,2024-03-15
AVGO.O,1237.24,1253.98,1241.3493,1231.7,1262.88,2024-03-18
AVGO.O,1238.01,1216.95,1228.5005,1204.02,1240.27,2024-03-19
AVGO.O,1276.0,1239.02,1261.3466,1226.59,1287.99,2024-03-20
AVGO.O,1348.0,1328.32,1364.2467,1316.0,1403.61,2024-03-21
AVGO.O,826.75,847.91,829.5813,818.34,854.415,2023-10-26
AVGO.O,838.36,830.0,835.9724,828.54,840.21,2023-10-27
AVGO.O,841.25,841.1,838.9003,827.15,849.43,2023-10-30
AVGO.O,841.37,843.89,840.5887,832.6,845.5,2023-10-31
AVGO.O,852.94,842.0,847.613,835.57,853.825,2023-11-01
AVGO.O,871.3,862.0,871.5919,860.0,880.5,2023-11-02
AVGO.O,882.68,877.5,880.8455,871.0567,887.5,2023-11-03
AVGO.O,880.83,881.56,877.395,871.21,885.89,2023-11-06
AVGO.O,897.82,882.32,896.0278,876.155,901.77,2023-11-07
AVGO.O,911.13,900.0,907.276,899.0,912.9084,2023-11-08
AVGO.O,911.38,912.5,917.5518,908.56,929.7999,2023-11-09
AVGO.O,957.52,921.74,947.941,918.21,958.95,2023-11-10
AVGO.O,946.93,950.05,946.7072,940.48,952.4,2023-11-13
AVGO.O,972.96,962.34,969.6421,955.2521,976.77,2023-11-14
AVGO.O,975.4,979.51,974.5446,966.91,981.75,2023-11-15
AVGO.O,959.55,964.0,958.637,950.52,968.7,2023-11-16
AVGO.O,977.73,958.21,974.1704,951.0,983.89,2023-11-17
AVGO.O,995.71,973.0,992.0873,973.0,999.87,2023-11-20
AVGO.O,981.2,975.0,982.2134,971.63,991.0,2023-11-21
AVGO.O,972.0,983.69,976.972,971.0,987.9899,2023-11-22
AVGO.O,978.87,974.96,975.0397,966.75,979.86,2023-11-24
AVGO.O,950.24,976.15,958.6359,949.33,981.01,2023-11-27
AVGO.O,946.35,939.94,942.8347,934.16,950.86,2023-11-28
AVGO.O,940.83,948.34,944.9426,939.37,959.4299,2023-11-29
AVGO.O,925.73,941.0,925.2941,918.37,942.415,2023-11-30
AVGO.O,930.0,922.46,927.1684,908.0,933.9,2023-12-01
AVGO.O,923.97,920.64,923.8315,916.44,930.97,2023-12-04
AVGO.O,913.12,911.6,913.1595,905.845,917.27,2023-12-05
AVGO.O,903.64,920.36,907.2859,903.1,920.97,2023-12-06
AVGO.O,922.26,905.54,917.8974,903.64,924.12,2023-12-07
AVGO.O,944.3,927.84,931.691,910.5262,950.73,2023-12-08
AVGO.O,1029.24,957.01,1015.0016,956.09,1039.51,2023-12-11
AVGO.O,1072.28,1027.99,1062.3624,1024.58,1079.39,2023-12-12
AVGO.O,1089.69,1068.0,1087.7673,1062.54,1099.78,2023-12-13
AVGO.O,1106.49,1092.18,1110.9142,1090.28,1121.46,2023-12-14
AVGO.O,1129.74,1095.22,1130.1124,1094.6184,1149.8799,2023-12-15
AVGO.O,1147.0,1120.8,1139.9399,1118.64,1151.82,2023-12-18
AVGO.O,1139.58,1142.0,1141.5364,1132.505,1150.46,2023-12-19
AVGO.O,1110.38,1132.7,1121.8635,1109.26,1141.36,2023-12-20
AVGO.O,1127.29,1132.65,1124.5431,1115.0,1135.42,2023-12-21
AVGO.O,896.75,904.49,899.2836,893.83,911.15,2023-07-21
AVGO.O,901.59,900.8,900.8797,894.23,905.44,2023-07-24
AVGO.O,917.99,900.62,916.3408,900.62,923.18,2023-07-25
AVGO.O,893.09,909.0,894.9857,887.65,910.62,2023-07-26
AVGO.O,893.53,908.5,897.4109,886.0,909.85,2023-07-27
AVGO.O,899.79,899.32,899.6544,893.95,903.56,2023-07-28
AVGO.O,898.65,897.5,896.9109,891.0,901.0,2023-07-31
AVGO.O,920.0,898.98,913.8426,897.7008,920.62,2023-08-01
AVGO.O,892.3,912.3,897.4627,890.29,913.0,2023-08-02
AVGO.O,884.98,886.62,888.0016,881.08,895.33,2023-08-03
AVGO.O,881.65,884.98,883.063,873.3715,893.62,2023-08-04
AVGO.O,897.06,887.68,892.894,885.266,897.37,2023-08-07
AVGO.O,883.16,890.09,881.3408,873.4,890.6,2023-08-08
AVGO.O,850.73,882.72,855.3249,848.7201,883.53,2023-08-09
AVGO.O,842.9,853.12,847.3535,837.07,861.5,2023-08-10
AVGO.O,829.76,834.01,829.7917,823.48,836.4,2023-08-11
AVGO.O,854.1,831.13,848.2178,827.38,854.18,2023-08-14
AVGO.O,842.52,849.21,843.1222,836.46,854.62,2023-08-15
AVGO.O,832.99,847.79,840.004,831.96,854.5,2023-08-16
AVGO.O,827.1,836.51,831.3266,827.01,839.42,2023-08-17
AVGO.O,825.84,820.0,820.2026,812.0,828.17,2023-08-18
AVGO.O,865.14,834.06,855.7962,831.77,867.34,2023-08-21
AVGO.O,855.79,873.41,859.6282,850.88,874.75,2023-08-22
AVGO.O,876.58,850.77,872.8765,850.0,878.19,2023-08-23
AVGO.O,854.46,902.35,867.3389,852.46,909.855,2023-08-24
AVGO.O,851.82,857.02,850.4641,837.67,869.44,2023-08-25
AVGO.O,861.08,856.39,856.4239,847.11,864.1299,2023-08-28
AVGO.O,889.93,858.4,883.7804,856.4199,892.835,2023-08-29
AVGO.O,892.28,892.39,890.7169,879.11,898.71,2023-08-30
AVGO.O,922.89,898.01,917.3501,893.77,923.67,2023-08-31
AVGO.O,872.52,901.87,878.1065,864.66,901.87,2023-09-01
AVGO.O,872.17,869.51,874.8411,867.0,883.0,2023-09-05
AVGO.O,872.27,872.5,871.5406,866.74,877.37,2023-09-06
AVGO.O,857.03,859.5,853.78,840.52,861.69,2023-09-07
AVGO.O,857.55,855.0,856.6578,850.12,860.83,2023-09-08
AVGO.O,859.14,868.77,856.277,845.65,869.0,2023-09-11
AVGO.O,844.52,850.24,847.416,841.66,858.265,2023-09-12
AVGO.O,852.93,847.19,853.7051,844.24,859.11,2023-09-13
AVGO.O,871.64,859.03,868.8067,855.0,876.67,2023-09-14
AVGO.O,851.68,868.16,853.8689,842.9,868.16,2023-09-15
AVGO.O,633.02,627.86,634.3429,627.14,642.73,2023-04-20
AVGO.O,632.9,630.6,630.3364,621.99,633.8,2023-04-21
AVGO.O,634.54,633.64,634.8598,631.785,638.85,2023-04-24
AVGO.O,622.02,633.99,625.8815,621.74,635.99,2023-04-25
AVGO.O,616.19,619.97,617.3773,613.51,623.1256,2023-04-26
AVGO.O,618.41,616.19,614.2702,603.23,620.09,2023-04-27
AVGO.O,626.5,619.07,622.8023,614.56,626.78,2023-04-28
AVGO.O,637.95,626.5,634.7936,626.2,638.99,2023-05-01
AVGO.O,612.34,625.76,613.0151,605.02,626.5,2023-05-02
AVGO.O,613.2,616.9,616.145,612.4,621.95,2023-05-03
AVGO.O,610.16,610.0,609.3342,601.29,613.96,2023-05-04
AVGO.O,630.12,615.95,627.491,613.37,631.47,2023-05-05
AVGO.O,629.06,629.78,627.5723,620.58,630.73,2023-05-08
AVGO.O,618.51,622.73,619.1641,615.86,624.07,2023-05-09
AVGO.O,626.27,622.06,624.2957,618.27,628.0,2023-05-10
AVGO.O,627.67,626.58,624.6117,617.99,628.48,2023-05-11
AVGO.O,631.15,628.38,629.0847,624.21,632.7,2023-05-12
AVGO.O,639.8,631.87,636.5898,628.47,640.02,2023-05-15
AVGO.O,641.44,640.46,643.4728,638.73,646.91,2023-05-16
AVGO.O,657.47,647.35,655.3028,644.58,660.9,2023-05-17
AVGO.O,677.9,656.0,672.3058,656.0,679.36,2023-05-18
AVGO.O,682.25,680.0,682.4122,678.41,684.95,2023-05-19
AVGO.O,678.37,681.4,678.0614,674.12,684.68,2023-05-22
AVGO.O,686.5,690.64,689.6427,682.02,698.99,2023-05-23
AVGO.O,679.53,681.44,679.8933,676.06,684.31,2023-05-24
AVGO.O,728.8,699.41,716.9452,690.77,732.39,2023-05-25
AVGO.O,812.73,747.425,790.8778,747.02,814.98,2023-05-26
AVGO.O,803.34,835.12,847.1963,798.81,921.7799,2023-05-30
AVGO.O,807.96,794.9,809.0324,790.13,821.67,2023-05-31
AVGO.O,789.95,800.62,795.8369,785.16,805.79,2023-06-01
AVGO.O,812.0,790.64,811.6193,787.2,823.77,2023-06-02
AVGO.O,802.3,809.2,800.5799,794.48,809.2,2023-06-05
AVGO.O,790.0,802.0,786.5859,776.38,802.0,2023-06-06
AVGO.O,792.63,789.82,796.11,787.51,805.45,2023-06-07
AVGO.O,804.2,794.91,800.9025,788.78,805.01,2023-06-08
AVGO.O,804.62,805.8,809.3204,803.88,817.7489,2023-06-09
AVGO.O,855.36,811.12,843.386,811.12,858.0,2023-06-12
AVGO.O,851.12,861.13,850.8542,841.0,863.26,2023-06-13
AVGO.O,886.18,855.9,870.9802,847.22,888.54,2023-06-14
AVGO.O,883.43,884.41,881.099,871.02,887.97,2023-06-15
AVGO.O,563.22,569.12,564.636,560.31,570.06,2023-01-19
AVGO.O,570.78,563.03,566.7091,559.11,571.36,2023-01-20
AVGO.O,581.63,572.0,579.403,569.78,584.7925,2023-01-23
AVGO.O,585.03,578.44,583.6652,575.63,586.69,2023-01-24
AVGO.O,585.68,577.67,582.8809,576.04,586.97,2023-01-25
AVGO.O,598.58,590.41,594.9346,586.2601,600.56,2023-01-26
AVGO.O,590.99,593.32,593.5714,590.19,599.25,2023-01-27
AVGO.O,581.45,583.0,583.6185,579.76,589.61,2023-01-30
AVGO.O,585.01,582.07,584.329,580.735,587.23,2023-01-31
AVGO.O,602.75,583.57,598.1728,582.7,608.3,2023-02-01
AVGO.O,605.77,607.63,605.999,599.75,613.14,2023-02-02
AVGO.O,597.62,598.0,599.8309,596.25,608.04,2023-02-03
AVGO.O,601.3,593.34,600.2846,592.26,603.22,2023-02-06
AVGO.O,614.45,600.66,610.0429,599.72,617.01,2023-02-07
AVGO.O,601.71,606.68,603.9624,600.62,610.18,2023-02-08
AVGO.O,599.41,612.6,604.0808,595.48,614.9299,2023-02-09
AVGO.O,593.25,596.31,593.5585,589.63,598.46,2023-02-10
AVGO.O,601.12,595.0,598.491,593.4704,601.48,2023-02-13
AVGO.O,602.31,594.17,600.6114,593.315,605.58,2023-02-14
AVGO.O,607.69,598.86,603.1369,596.7,608.28,2023-02-15
AVGO.O,600.54,600.75,603.3377,599.55,608.94,2023-02-16
AVGO.O,595.59,600.0,596.3336,592.45,600.85,2023-02-17
AVGO.O,581.54,590.0,583.8007,579.84,593.09,2023-02-21
AVGO.O,576.17,582.25,577.0399,572.1,583.0875,2023-02-22
AVGO.O,583.8,585.75,581.3293,573.68,585.94,2023-02-23
AVGO.O,577.75,577.53,576.9294,573.61,580.24,2023-02-24
AVGO.O,585.45,585.87,586.7601,584.26,589.8,2023-02-27
AVGO.O,594.29,585.56,593.0478,582.18,598.5756,2023-02-28
AVGO.O,593.57,594.0,593.8008,590.3,598.21,2023-03-01
AVGO.O,598.65,589.39,595.1888,586.13,600.94,2023-03-02
AVGO.O,632.76,617.7,628.1808,615.75,635.73,2023-03-03
AVGO.O,632.92,635.0,636.4023,631.73,644.05,2023-03-06
AVGO.O,625.15,634.87,627.268,623.51,635.78,2023-03-07
