Stock,Date,Batch,Limit Order Price,First Trigger Date,Low Price,Exit Price,First Trigger Exit Date,First Trigger Exit Price,Profit/Loss (Dollars),Profit/Loss (%)
AMAT.O,2020-11-06,74,69.1194,2020-11-10,69.1,71.192982,2020-11-13 00:00:00,71.192982,2.073582000000002,3.0000000000000027
AMAT.O,2020-11-09,74,69.874,2020-11-10,69.1,71.97022,2020-11-13 00:00:00,71.97022,2.0962200000000024,3.0000000000000036
AMAT.O,2020-11-11,74,69.7368,2020-11-12,69.43,71.82890400000001,2020-11-13 00:00:00,71.82890400000001,2.092104000000006,3.000000000000009
AMAT.O,2020-08-12,75,65.17,2020-08-13,64.61,67.1251,2020-08-14 00:00:00,67.1251,1.9551000000000016,3.000000000000002
AMAT.O,2020-05-07,76,50.225,2020-05-14,49.66,51.731750000000005,2020-05-15 00:00:00,51.731750000000005,1.5067500000000038,3.0000000000000075
AMAT.O,2020-05-08,76,52.7338,2020-05-12,52.31,54.315814,2020-05-18 00:00:00,54.315814,1.582014000000001,3.0000000000000018
AMAT.O,2020-05-11,76,52.9298,2020-05-12,52.31,54.517694,2020-05-18 00:00:00,54.517694,1.5878939999999986,2.9999999999999973
AMAT.O,2020-05-12,76,51.2834,2020-05-13,50.4,52.821902,2020-05-15 00:00:00,52.821902,1.5385020000000011,3.000000000000002
AMAT.O,2020-05-13,76,50.4602,2020-05-14,49.66,51.974006,2020-05-15 00:00:00,51.974006,1.5138060000000024,3.000000000000005
AMAT.O,2020-02-05,77,62.523999999999994,2020-02-07,61.63,64.39972,2020-02-13 00:00:00,64.39972,1.8757200000000083,3.0000000000000133
AMAT.O,2020-02-06,77,61.926199999999994,2020-02-07,61.63,63.783986,2020-02-13 00:00:00,63.783986,1.8577860000000044,3.000000000000007
AMAT.O,2019-08-08,79,46.9028,2019-08-09,46.56,48.309884000000004,It did not fill,47.31,0.4072000000000031,0.8681784456365145
AMAT.O,2019-08-09,79,46.207,2019-08-13,46.07,47.59321,2019-08-19 00:00:00,47.59321,1.3862099999999984,2.9999999999999964
AMAT.O,2019-08-13,79,47.098800000000004,2019-08-14,46.39,48.51176400000001,It did not fill,47.31,0.21119999999999806,0.44841906800172837
AMAT.O,2019-05-09,80,40.121199999999995,2019-05-10,39.7899,41.324836,2019-05-17 00:00:00,41.324836,1.203636000000003,3.000000000000008
AMAT.O,2019-05-10,80,39.983999999999995,2019-05-13,38.67,41.183519999999994,2019-05-17 00:00:00,41.183519999999994,1.1995199999999997,2.9999999999999996
QCOM.O,2024-01-24,81,151.2826,2024-01-26,150.38,155.821078,It did not fill,153.94,2.6573999999999955,1.7565800693536435
QCOM.O,2024-01-25,81,151.3806,2024-01-26,150.38,155.92201799999998,It did not fill,153.94,2.5594000000000108,1.690705414035888
QCOM.O,2024-01-26,81,147.7056,2024-01-30,145.57,152.13676800000002,2024-02-09 00:00:00,152.13676800000002,4.431168000000014,3.0000000000000093
QCOM.O,2024-01-29,81,146.6472,2024-01-30,145.57,151.046616,2024-02-09 00:00:00,151.046616,4.399416000000002,3.0000000000000018
QCOM.O,2023-07-31,83,129.52659999999997,2023-08-02,128.83,133.41239799999997,It did not fill,110.15,-19.376599999999968,-14.959552709636453
QCOM.O,2023-08-01,83,129.4384,2023-08-02,128.83,133.321552,It did not fill,110.15,-19.288399999999996,-14.901605705880169
QCOM.O,2023-04-28,84,114.464,2023-05-02,114.44,117.89792,It did not fill,104.81,-9.653999999999996,-8.434092815208272
QCOM.O,2023-05-01,84,113.5232,2023-05-03,112.6,116.92889600000001,It did not fill,104.81,-8.7132,-7.675259330251438
QCOM.O,2023-05-02,84,113.7878,2023-05-03,112.6,117.201434,It did not fill,104.81,-8.977800000000002,-7.88994953764815
QCOM.O,2023-01-26,85,131.2808,2023-01-30,130.15,135.219224,2023-02-03 00:00:00,135.219224,3.9384239999999977,2.9999999999999982
QCOM.O,2023-01-27,85,130.732,2023-01-30,130.15,134.65396,2023-02-03 00:00:00,134.65396,3.9219600000000128,3.0000000000000098
QCOM.O,2023-02-01,85,135.6908,2023-02-02,134.801,139.761524,It did not fill,130.16,-5.530799999999999,-4.076031683798754
QCOM.O,2022-10-26,86,115.7478,2022-10-27,114.38,119.220234,2022-11-10 00:00:00,119.220234,3.472434000000007,3.000000000000006
QCOM.O,2022-10-27,86,112.406,2022-10-28,112.33,115.77818,2022-11-10 00:00:00,115.77818,3.37218,3.0
QCOM.O,2022-10-28,86,116.82579999999999,2022-10-31,115.4,120.33057399999998,2022-11-10 00:00:00,120.33057399999998,3.5047739999999976,2.9999999999999982
QCOM.O,2022-10-31,86,115.3068,2022-11-02,112.25,118.766004,2022-11-10 00:00:00,118.766004,3.4592039999999997,3.0
QCOM.O,2022-11-01,86,114.9834,2022-11-02,112.25,118.43290200000001,2022-11-10 00:00:00,118.43290200000001,3.4495020000000096,3.000000000000008
QCOM.O,2022-07-21,87,152.74280000000002,2022-07-22,152.35,157.32508400000003,It did not fill,146.99,-5.752800000000008,-3.7663313753577956
QCOM.O,2022-07-22,87,150.62599999999998,2022-07-26,149.81,155.14477999999997,It did not fill,146.99,-3.6359999999999673,-2.4139258826497203
QCOM.O,2022-07-25,87,150.185,2022-07-26,149.81,154.69055,It did not fill,146.99,-3.194999999999993,-2.1273762359756256
QCOM.O,2022-04-20,88,137.5332,2022-04-21,135.26,141.659196,2022-04-28 00:00:00,141.659196,4.125996000000015,3.000000000000011
QCOM.O,2022-04-21,88,133.3878,2022-04-22,132.65,137.389434,2022-04-28 00:00:00,137.389434,4.001633999999996,2.999999999999997
QCOM.O,2022-04-25,88,133.8288,2022-04-26,132.63,137.84366400000002,2022-04-28 00:00:00,137.84366400000002,4.014864000000017,3.000000000000013
QCOM.O,2022-04-26,88,130.82999999999998,2022-04-27,130.66,134.7549,2022-04-28 00:00:00,134.7549,3.924900000000008,3.0000000000000067
QCOM.O,2022-01-26,89,163.66,2022-01-27,160.61,168.56980000000001,2022-02-03 00:00:00,168.56980000000001,4.909800000000018,3.0000000000000115
QCOM.O,2022-01-27,89,157.976,2022-01-28,157.38,162.71528,2022-02-03 00:00:00,162.71528,4.739280000000008,3.000000000000005
QCOM.O,2021-07-21,91,139.32659999999998,2021-07-27,138.21,143.506398,2021-07-29 00:00:00,143.506398,4.179798000000005,3.000000000000004
QCOM.O,2021-07-22,91,139.5912,2021-07-27,138.21,143.778936,2021-07-29 00:00:00,143.778936,4.187736000000001,3.000000000000001
QCOM.O,2021-07-23,91,141.98239999999998,2021-07-27,138.21,146.241872,2021-07-29 00:00:00,146.241872,4.259472000000017,3.000000000000012
QCOM.O,2021-07-26,91,140.63,2021-07-27,138.21,144.8489,2021-07-29 00:00:00,144.8489,4.218899999999991,2.999999999999994
QCOM.O,2021-04-21,92,133.4662,2021-04-22,132.47,137.47018599999998,2021-04-29 00:00:00,137.47018599999998,4.003985999999998,2.9999999999999987
QCOM.O,2021-04-26,92,136.1808,2021-04-28,135.75,140.26622400000002,2021-04-29 00:00:00,140.26622400000002,4.0854240000000175,3.000000000000013
QCOM.O,2020-10-29,94,123.9112,2020-10-30,121.6,127.628536,2020-11-05 00:00:00,127.628536,3.717336000000003,3.0000000000000027
QCOM.O,2020-07-22,95,90.74799999999999,2020-07-23,89.2287,93.47044,2020-07-30 00:00:00,93.47044,2.722440000000006,3.0000000000000067
QCOM.O,2020-07-23,95,87.8766,2020-07-24,87.51,90.51289799999999,2020-07-30 00:00:00,90.51289799999999,2.6362979999999965,2.999999999999996
QCOM.O,2020-07-27,95,90.846,2020-07-28,90.57,93.57138,2020-07-30 00:00:00,93.57138,2.7253800000000012,3.0000000000000013
QCOM.O,2020-01-29,97,86.4654,2020-01-30,86.19,89.05936200000001,2020-02-06 00:00:00,89.05936200000001,2.5939620000000048,3.0000000000000053
QCOM.O,2020-01-30,97,86.0244,2020-01-31,85.04,88.605132,2020-02-06 00:00:00,88.605132,2.5807319999999976,2.9999999999999973
QCOM.O,2019-07-24,99,74.35260000000001,2019-07-31,72.757,76.58317800000002,It did not fill,70.88,-3.472600000000014,-4.670448646046021
QCOM.O,2019-07-25,99,73.84299999999999,2019-07-31,72.757,76.05828999999999,It did not fill,70.88,-2.962999999999994,-4.0125672033909705
QCOM.O,2019-07-26,99,73.7156,2019-07-31,72.757,75.92706799999999,It did not fill,70.88,-2.8355999999999995,-3.8466756019078723
QCOM.O,2019-07-29,99,73.4706,2019-07-31,72.757,75.67471800000001,It did not fill,70.88,-2.590600000000009,-3.5260362648460863
QCOM.O,2019-07-30,99,73.3138,2019-07-31,72.757,75.513214,It did not fill,70.88,-2.433800000000005,-3.3197024298290434
QCOM.O,2019-04-24,100,85.0934,2019-04-25,84.515,87.646202,2019-05-02 00:00:00,87.646202,2.552802,2.9999999999999996
